Site,DateTime,Water_Pres_psi,Water_Temp_F,Barom_Pres_psi,Air_Temp_F,Water_Level_ft,Water_Level_NoIce_ft,Filter_Ice,Notes
Red Barn,11/29/2021 19:00,11.45,33.61,11.15,27.09,1.04,1.04,0,
Red Barn,11/29/2021 20:00,11.45,33.41,11.15,22.33,1.04,1.04,0,
Red Barn,11/29/2021 21:00,11.45,33.21,11.15,19.38,1.02,1.02,0,
Red Barn,11/29/2021 22:00,11.45,32.82,11.16,18.22,1.01,1.01,0,
Red Barn,11/29/2021 23:00,11.46,32.62,11.16,20.76,1.02,1.02,0,
Red Barn,11/30/2021 0:00,11.47,32.42,11.16,19.38,1.03,1.03,0,
Red Barn,11/30/2021 1:00,11.46,32.22,11.16,16.80,1.02,Ice,1,Ice
Red Barn,11/30/2021 2:00,11.47,32.42,11.16,14.36,1.03,1.03,0,
Red Barn,11/30/2021 3:00,11.47,32.42,11.17,14.11,1.04,1.04,0,
Red Barn,11/30/2021 4:00,11.48,32.42,11.18,14.61,1.04,1.04,0,
Red Barn,11/30/2021 5:00,11.49,32.62,11.18,12.35,1.04,1.04,0,
Red Barn,11/30/2021 6:00,11.50,32.42,11.19,13.11,1.05,1.05,0,
Red Barn,11/30/2021 7:00,11.51,32.22,11.19,12.61,1.07,Ice,1,Ice
Red Barn,11/30/2021 8:00,11.53,32.22,11.21,11.32,1.08,Ice,1,Ice
Red Barn,11/30/2021 9:00,11.54,32.22,11.21,14.86,1.11,Ice,1,Ice
Red Barn,11/30/2021 10:00,11.55,32.42,11.20,29.17,1.14,1.14,0,
Red Barn,11/30/2021 11:00,11.58,32.42,11.19,42.92,1.25,1.25,0,
Red Barn,11/30/2021 12:00,11.57,32.62,11.17,53.97,1.25,1.25,0,
Red Barn,11/30/2021 13:00,11.48,33.01,11.15,54.32,1.08,1.08,0,
Red Barn,11/30/2021 14:00,11.46,33.81,11.14,51.00,1.06,1.06,0,
Red Barn,11/30/2021 15:00,11.45,34.79,11.14,46.01,1.05,1.05,0,
Red Barn,11/30/2021 16:00,11.46,34.98,11.14,43.65,1.06,1.06,0,
Red Barn,11/30/2021 17:00,11.45,34.79,11.14,36.72,1.04,1.04,0,
Red Barn,11/30/2021 18:00,11.45,34.39,11.15,28.97,1.04,1.04,0,
Red Barn,11/30/2021 19:00,11.47,34.00,11.16,28.14,1.03,1.03,0,
Red Barn,11/30/2021 20:00,11.47,33.61,11.17,27.09,1.02,1.02,0,
Red Barn,11/30/2021 21:00,11.48,33.41,11.18,26.25,1.01,1.01,0,
Red Barn,11/30/2021 22:00,11.49,33.01,11.18,25.82,1.03,1.03,0,
Red Barn,11/30/2021 23:00,11.49,32.82,11.18,23.88,1.04,1.04,0,
Red Barn,12/1/2021 0:00,11.49,32.42,11.19,20.07,1.03,1.03,0,
Red Barn,12/1/2021 1:00,11.49,32.22,11.19,18.69,1.03,Ice,1,Ice
Red Barn,12/1/2021 2:00,11.49,32.42,11.19,17.98,1.02,1.02,0,
Red Barn,12/1/2021 3:00,11.50,32.42,11.20,18.45,1.03,1.03,0,
Red Barn,12/1/2021 4:00,11.52,32.42,11.21,18.45,1.06,1.06,0,
Red Barn,12/1/2021 5:00,11.53,32.42,11.21,17.04,1.07,1.07,0,
Red Barn,12/1/2021 6:00,11.53,32.42,11.21,14.36,1.06,1.06,0,
Red Barn,12/1/2021 7:00,11.54,32.42,11.22,12.61,1.07,1.07,0,
Red Barn,12/1/2021 8:00,11.55,32.22,11.23,13.11,1.07,Ice,1,Ice
Red Barn,12/1/2021 9:00,11.55,32.22,11.23,16.32,1.08,Ice,1,Ice
Red Barn,12/1/2021 10:00,11.55,32.42,11.23,27.30,1.07,1.07,0,
Red Barn,12/1/2021 11:00,11.56,32.42,11.22,38.82,1.13,1.13,0,
Red Barn,12/1/2021 12:00,11.59,32.42,11.20,70.48,1.23,1.23,0,
Red Barn,12/1/2021 13:00,11.51,33.01,11.19,72.55,1.06,1.06,0,
Red Barn,12/1/2021 14:00,11.49,34.00,11.19,63.46,1.04,1.04,0,
Red Barn,12/1/2021 15:00,11.49,35.37,11.19,61.40,1.03,1.03,0,
Red Barn,12/1/2021 16:00,11.49,35.95,11.19,57.44,1.04,1.04,0,
Red Barn,12/1/2021 17:00,11.50,35.76,11.20,44.38,1.04,1.04,0,
Red Barn,12/1/2021 18:00,11.51,35.18,11.20,32.02,1.03,1.03,0,
Red Barn,12/1/2021 19:00,11.51,34.59,11.21,25.82,1.02,1.02,0,
Red Barn,12/1/2021 20:00,11.51,34.20,11.21,22.11,1.02,1.02,0,
Red Barn,12/1/2021 21:00,11.51,33.81,11.22,19.61,1.01,1.01,0,
Red Barn,12/1/2021 22:00,11.52,33.21,11.22,18.45,1.01,1.01,0,
Red Barn,12/1/2021 23:00,11.52,32.82,11.22,16.80,1.02,1.02,0,
Red Barn,12/2/2021 0:00,11.52,32.42,11.23,19.38,1.02,1.02,0,
Red Barn,12/2/2021 1:00,11.51,32.42,11.22,16.56,1.00,1.00,0,
Red Barn,12/2/2021 2:00,11.52,32.42,11.23,14.86,1.01,1.01,0,
Red Barn,12/2/2021 3:00,11.52,32.42,11.22,13.62,1.01,1.01,0,
Red Barn,12/2/2021 4:00,11.51,32.42,11.22,13.11,1.01,1.01,0,
Red Barn,12/2/2021 5:00,11.51,32.42,11.21,12.86,1.02,1.02,0,
Red Barn,12/2/2021 6:00,11.51,32.42,11.21,12.61,1.03,1.03,0,
Red Barn,12/2/2021 7:00,11.51,32.42,11.21,11.84,1.03,1.03,0,
Red Barn,12/2/2021 8:00,11.51,32.42,11.22,10.54,1.01,1.01,0,
Red Barn,12/2/2021 9:00,11.51,32.42,11.21,14.11,1.02,1.02,0,
Red Barn,12/2/2021 10:00,11.50,32.62,11.19,26.03,1.03,1.03,0,
Red Barn,12/2/2021 11:00,11.50,32.62,11.18,38.82,1.07,1.07,0,
Red Barn,12/2/2021 12:00,11.52,32.62,11.15,62.94,1.18,1.18,0,
Red Barn,12/2/2021 13:00,11.46,33.01,11.14,67.05,1.08,1.08,0,
Red Barn,12/2/2021 14:00,11.44,33.81,11.13,65.00,1.04,1.04,0,
Red Barn,12/2/2021 15:00,11.43,34.79,11.13,74.10,1.03,1.03,0,
Red Barn,12/2/2021 16:00,11.44,35.37,11.13,70.65,1.05,1.05,0,
Red Barn,12/2/2021 17:00,11.44,35.37,11.13,45.29,1.05,1.05,0,
Red Barn,12/2/2021 18:00,11.45,34.79,11.14,33.41,1.04,1.04,0,
Red Barn,12/2/2021 19:00,11.45,34.20,11.15,26.25,1.03,1.03,0,
Red Barn,12/2/2021 20:00,11.45,33.81,11.16,21.88,1.01,1.01,0,
Red Barn,12/2/2021 21:00,11.45,33.41,11.16,18.92,1.01,1.01,0,
Red Barn,12/2/2021 22:00,11.46,33.01,11.16,16.56,1.00,1.00,0,
Red Barn,12/2/2021 23:00,11.46,32.62,11.17,15.10,1.01,1.01,0,
Red Barn,12/3/2021 0:00,11.46,32.42,11.17,14.11,1.00,1.00,0,
Red Barn,12/3/2021 1:00,11.46,32.42,11.17,14.61,1.00,1.00,0,
Red Barn,12/3/2021 2:00,11.46,32.42,11.17,13.11,1.01,1.01,0,
Red Barn,12/3/2021 3:00,11.46,32.42,11.17,12.61,1.01,1.01,0,
Red Barn,12/3/2021 4:00,11.47,32.42,11.17,11.58,1.03,1.03,0,
Red Barn,12/3/2021 5:00,11.47,32.42,11.17,9.48,1.03,1.03,0,
Red Barn,12/3/2021 6:00,11.48,32.42,11.18,8.95,1.04,1.04,0,
Red Barn,12/3/2021 7:00,11.49,32.42,11.18,8.68,1.04,1.04,0,
Red Barn,12/3/2021 8:00,11.49,32.22,11.18,8.68,1.03,Ice,1,Ice
Red Barn,12/3/2021 9:00,11.48,32.22,11.18,12.10,1.02,Ice,1,Ice
Red Barn,12/3/2021 10:00,11.48,32.42,11.17,23.00,1.04,1.04,0,
Red Barn,12/3/2021 11:00,11.47,32.42,11.16,33.21,1.06,1.06,0,
Red Barn,12/3/2021 12:00,11.49,32.62,11.13,68.76,1.16,1.16,0,
Red Barn,12/3/2021 13:00,11.45,32.82,11.12,80.38,1.10,1.10,0,
Red Barn,12/3/2021 14:00,11.42,33.21,11.11,68.25,1.05,1.05,0,
Red Barn,12/3/2021 15:00,11.41,34.00,11.11,66.54,1.04,1.04,0,
Red Barn,12/3/2021 16:00,11.42,34.39,11.11,60.54,1.05,1.05,0,
Red Barn,12/3/2021 17:00,11.43,34.59,11.12,47.09,1.05,1.05,0,
Red Barn,12/3/2021 18:00,11.44,34.20,11.13,33.01,1.04,1.04,0,
Red Barn,12/3/2021 19:00,11.44,33.61,11.14,26.03,1.02,1.02,0,
Red Barn,12/3/2021 20:00,11.44,33.21,11.15,21.66,1.02,1.02,0,
Red Barn,12/3/2021 21:00,11.44,32.82,11.15,18.22,1.00,1.00,0,
Red Barn,12/3/2021 22:00,11.44,32.42,11.16,15.59,0.99,0.99,0,
Red Barn,12/3/2021 23:00,11.44,32.42,11.16,13.62,0.97,0.97,0,
Red Barn,12/4/2021 0:00,11.45,32.42,11.17,12.86,0.99,0.99,0,
Red Barn,12/4/2021 1:00,11.45,32.42,11.17,12.10,1.00,1.00,0,
Red Barn,12/4/2021 2:00,11.46,32.42,11.16,11.58,1.02,1.02,0,
Red Barn,12/4/2021 3:00,11.46,32.42,11.17,10.80,1.02,1.02,0,
Red Barn,12/4/2021 4:00,11.46,32.42,11.16,10.02,1.02,1.02,0,
Red Barn,12/4/2021 5:00,11.47,32.22,11.17,9.75,1.03,Ice,1,Ice
Red Barn,12/4/2021 6:00,11.48,32.22,11.17,7.86,1.04,Ice,1,Ice
Red Barn,12/4/2021 7:00,11.48,32.22,11.18,7.31,1.04,Ice,1,Ice
Red Barn,12/4/2021 8:00,11.48,32.22,11.18,8.95,1.03,Ice,1,Ice
Red Barn,12/4/2021 9:00,11.48,32.22,11.18,11.58,1.02,Ice,1,Ice
Red Barn,12/4/2021 10:00,11.47,32.42,11.17,21.88,1.02,1.02,0,
Red Barn,12/4/2021 11:00,11.46,32.62,11.15,33.01,1.05,1.05,0,
Red Barn,12/4/2021 12:00,11.49,32.42,11.12,65.34,1.16,1.16,0,
Red Barn,12/4/2021 13:00,11.44,32.82,11.11,67.22,1.10,1.10,0,
Red Barn,12/4/2021 14:00,11.42,33.21,11.10,60.88,1.08,1.08,0,
Red Barn,12/4/2021 15:00,11.41,33.61,11.09,60.02,1.05,1.05,0,
Red Barn,12/4/2021 16:00,11.40,34.00,11.10,59.68,1.04,1.04,0,
Red Barn,12/4/2021 17:00,11.41,34.00,11.10,45.83,1.04,1.04,0,
Red Barn,12/4/2021 18:00,11.41,33.81,11.10,32.42,1.03,1.03,0,
Red Barn,12/4/2021 19:00,11.41,33.41,11.11,26.03,1.03,1.03,0,
Red Barn,12/4/2021 20:00,11.40,33.01,11.10,22.55,1.02,1.02,0,
Red Barn,12/4/2021 21:00,11.38,32.62,11.09,21.21,1.00,1.00,0,
Red Barn,12/4/2021 22:00,11.37,32.42,11.08,27.09,0.99,0.99,0,
Red Barn,12/4/2021 23:00,11.36,32.22,11.08,37.49,0.98,Ice,1,Ice
Red Barn,12/5/2021 0:00,11.38,32.22,11.08,37.30,1.03,Ice,1,Ice
Red Barn,12/5/2021 1:00,11.39,32.22,11.08,34.20,1.05,Ice,1,Ice
Red Barn,12/5/2021 2:00,11.39,32.22,11.08,27.51,1.04,Ice,1,Ice
Red Barn,12/5/2021 3:00,11.40,32.22,11.08,20.98,1.05,Ice,1,Ice
Red Barn,12/5/2021 4:00,11.40,32.22,11.08,17.04,1.07,Ice,1,Ice
Red Barn,12/5/2021 5:00,11.40,32.22,11.08,14.36,1.08,Ice,1,Ice
Red Barn,12/5/2021 6:00,11.40,32.22,11.07,13.37,1.08,Ice,1,Ice
Red Barn,12/5/2021 7:00,11.40,32.22,11.08,12.61,1.07,Ice,1,Ice
Red Barn,12/5/2021 8:00,11.39,32.22,11.08,12.86,1.06,Ice,1,Ice
Red Barn,12/5/2021 9:00,11.39,32.22,11.07,15.83,1.07,Ice,1,Ice
Red Barn,12/5/2021 10:00,11.39,32.42,11.07,29.38,1.07,1.07,0,
Red Barn,12/5/2021 11:00,11.40,32.42,11.05,42.55,1.15,1.15,0,
Red Barn,12/5/2021 12:00,11.39,32.62,11.02,54.84,1.19,1.19,0,
Red Barn,12/5/2021 13:00,11.33,33.01,11.01,55.02,1.06,1.06,0,
Red Barn,12/5/2021 14:00,11.33,34.00,11.02,58.48,1.05,1.05,0,
Red Barn,12/5/2021 15:00,11.33,34.79,11.02,55.88,1.05,1.05,0,
Red Barn,12/5/2021 16:00,11.34,34.98,11.02,50.11,1.05,1.05,0,
Red Barn,12/5/2021 17:00,11.35,34.59,11.04,42.18,1.04,1.04,0,
Red Barn,12/5/2021 18:00,11.35,34.20,11.05,38.82,1.03,1.03,0,
Red Barn,12/5/2021 19:00,11.36,33.61,11.05,37.68,1.04,1.04,0,
Red Barn,12/5/2021 20:00,11.36,33.01,11.06,35.56,1.03,1.03,0,
Red Barn,12/5/2021 21:00,11.36,32.42,11.07,34.00,1.01,1.01,0,
Red Barn,12/5/2021 22:00,11.35,32.42,11.08,32.82,0.97,0.97,0,
Red Barn,12/5/2021 23:00,11.37,32.62,11.08,30.40,0.99,0.99,0,
Red Barn,12/6/2021 0:00,11.39,32.62,11.10,27.09,1.00,1.00,0,
Red Barn,12/6/2021 1:00,11.40,32.62,11.10,26.88,1.02,1.02,0,
Red Barn,12/6/2021 2:00,11.41,32.42,11.10,27.30,1.04,1.04,0,
Red Barn,12/6/2021 3:00,11.41,32.22,11.10,24.53,1.05,Ice,1,Ice
Red Barn,12/6/2021 4:00,11.41,32.22,11.10,18.22,1.04,Ice,1,Ice
Red Barn,12/6/2021 5:00,11.41,32.22,11.11,14.36,1.04,Ice,1,Ice
Red Barn,12/6/2021 6:00,11.41,32.22,11.10,11.06,1.03,Ice,1,Ice
Red Barn,12/6/2021 7:00,11.41,32.22,11.10,8.95,1.03,Ice,1,Ice
Red Barn,12/6/2021 8:00,11.41,32.22,11.11,8.68,1.02,Ice,1,Ice
Red Barn,12/6/2021 9:00,11.40,32.22,11.10,16.80,1.01,Ice,1,Ice
Red Barn,12/6/2021 10:00,11.39,32.42,11.09,31.01,1.01,1.01,0,
Red Barn,12/6/2021 11:00,11.37,32.42,11.08,34.98,1.00,1.00,0,
Red Barn,12/6/2021 12:00,11.38,32.22,11.06,37.49,1.07,Ice,1,Ice
Red Barn,12/6/2021 13:00,11.39,32.22,11.05,38.44,1.10,Ice,1,Ice
Red Barn,12/6/2021 14:00,11.40,32.22,11.04,41.07,1.17,Ice,1,Ice
Red Barn,12/6/2021 15:00,11.38,32.22,11.04,37.30,1.11,Ice,1,Ice
Red Barn,12/6/2021 16:00,11.37,32.22,11.05,34.79,1.07,Ice,1,Ice
Red Barn,12/6/2021 17:00,11.35,32.22,11.04,32.42,1.05,Ice,1,Ice
Red Barn,12/6/2021 18:00,11.36,32.22,11.05,32.22,1.04,Ice,1,Ice
Red Barn,12/6/2021 19:00,11.36,32.22,11.06,31.21,1.04,Ice,1,Ice
Red Barn,12/6/2021 20:00,11.36,32.22,11.05,29.38,1.05,Ice,1,Ice
Red Barn,12/6/2021 21:00,11.35,32.22,11.05,28.56,1.04,Ice,1,Ice
Red Barn,12/6/2021 22:00,11.35,32.22,11.04,27.51,1.03,Ice,1,Ice
Red Barn,12/6/2021 23:00,11.34,32.22,11.05,26.88,1.01,Ice,1,Ice
Red Barn,12/7/2021 0:00,11.34,32.22,11.05,26.67,1.00,Ice,1,Ice
Red Barn,12/7/2021 1:00,11.33,32.22,11.04,26.88,1.00,Ice,1,Ice
Red Barn,12/7/2021 2:00,11.34,32.22,11.04,26.88,1.01,Ice,1,Ice
Red Barn,12/7/2021 3:00,11.34,32.22,11.04,27.30,1.02,Ice,1,Ice
Red Barn,12/7/2021 4:00,11.34,32.22,11.03,26.03,1.04,Ice,1,Ice
Red Barn,12/7/2021 5:00,11.34,32.22,11.03,24.74,1.05,Ice,1,Ice
Red Barn,12/7/2021 6:00,11.35,32.22,11.03,24.09,1.07,Ice,1,Ice
Red Barn,12/7/2021 7:00,11.35,32.22,11.03,21.88,1.07,Ice,1,Ice
Red Barn,12/7/2021 8:00,11.36,32.22,11.04,21.43,1.07,Ice,1,Ice
Red Barn,12/7/2021 9:00,11.37,32.22,11.04,27.72,1.08,Ice,1,Ice
Red Barn,12/7/2021 10:00,11.38,32.22,11.05,30.40,1.08,Ice,1,Ice
Red Barn,12/7/2021 11:00,11.37,32.22,11.04,32.02,1.09,Ice,1,Ice
Red Barn,12/7/2021 12:00,11.37,32.22,11.02,36.72,1.13,Ice,1,Ice
Red Barn,12/7/2021 13:00,11.39,32.22,11.03,40.13,1.17,Ice,1,Ice
Red Barn,12/7/2021 14:00,11.36,32.22,11.03,38.82,1.10,Ice,1,Ice
Red Barn,12/7/2021 15:00,11.35,32.42,11.02,47.27,1.09,1.09,0,
Red Barn,12/7/2021 16:00,11.35,32.42,11.03,39.57,1.08,1.08,0,
Red Barn,12/7/2021 17:00,11.36,32.22,11.04,33.21,1.07,Ice,1,Ice
Red Barn,12/7/2021 18:00,11.38,32.22,11.05,30.20,1.10,Ice,1,Ice
Red Barn,12/7/2021 19:00,11.39,32.22,11.06,30.20,1.11,Ice,1,Ice
Red Barn,12/7/2021 20:00,11.41,32.22,11.07,30.61,1.13,Ice,1,Ice
Red Barn,12/7/2021 21:00,11.42,32.22,11.08,30.61,1.12,Ice,1,Ice
Red Barn,12/7/2021 22:00,11.43,32.22,11.09,30.81,1.12,Ice,1,Ice
Red Barn,12/7/2021 23:00,11.43,32.22,11.09,30.20,1.12,Ice,1,Ice
Red Barn,12/8/2021 0:00,11.43,32.22,11.09,28.35,1.13,Ice,1,Ice
Red Barn,12/8/2021 1:00,11.43,32.22,11.09,26.25,1.13,Ice,1,Ice
Red Barn,12/8/2021 2:00,11.44,32.22,11.09,24.74,1.14,Ice,1,Ice
Red Barn,12/8/2021 3:00,11.45,32.22,11.10,21.43,1.15,Ice,1,Ice
Red Barn,12/8/2021 4:00,11.44,32.22,11.09,16.80,1.13,Ice,1,Ice
Red Barn,12/8/2021 5:00,11.43,32.22,11.09,13.11,1.12,Ice,1,Ice
Red Barn,12/8/2021 6:00,11.42,32.22,11.08,12.10,1.12,Ice,1,Ice
Red Barn,12/8/2021 7:00,11.42,32.22,11.08,12.10,1.13,Ice,1,Ice
Red Barn,12/8/2021 8:00,11.42,32.22,11.07,9.48,1.13,Ice,1,Ice
Red Barn,12/8/2021 9:00,11.43,32.22,11.07,11.58,1.15,Ice,1,Ice
Red Barn,12/8/2021 10:00,11.43,32.22,11.06,20.53,1.19,Ice,1,Ice
Red Barn,12/8/2021 11:00,11.42,32.42,11.04,33.61,1.22,1.22,0,
Red Barn,12/8/2021 12:00,11.44,32.42,11.01,43.83,1.33,1.33,0,
Red Barn,12/8/2021 13:00,11.40,32.42,10.99,38.82,1.28,1.28,0,
Red Barn,12/8/2021 14:00,11.35,32.42,10.97,37.49,1.21,1.21,0,
Red Barn,12/8/2021 15:00,11.34,32.42,10.96,37.87,1.20,1.20,0,
Red Barn,12/8/2021 16:00,11.31,32.42,10.95,36.34,1.17,1.17,0,
Red Barn,12/8/2021 17:00,11.30,32.42,10.95,35.37,1.14,1.14,0,
Red Barn,12/8/2021 18:00,11.29,32.42,10.95,33.61,1.13,1.13,0,
Red Barn,12/8/2021 19:00,11.29,32.42,10.95,31.62,1.12,1.12,0,
Red Barn,12/8/2021 20:00,11.28,32.42,10.94,32.42,1.10,1.10,0,
Red Barn,12/8/2021 21:00,11.26,32.42,10.93,33.01,1.09,1.09,0,
Red Barn,12/8/2021 22:00,11.25,32.42,10.92,33.01,1.07,1.07,0,
Red Barn,12/8/2021 23:00,11.25,32.42,10.93,33.01,1.06,1.06,0,
Red Barn,12/9/2021 0:00,11.25,32.42,10.93,33.61,1.07,1.07,0,
Red Barn,12/9/2021 1:00,11.25,32.42,10.93,33.21,1.07,1.07,0,
Red Barn,12/9/2021 2:00,11.25,32.42,10.93,33.21,1.07,1.07,0,
Red Barn,12/9/2021 3:00,11.26,32.42,10.94,33.21,1.08,1.08,0,
Red Barn,12/9/2021 4:00,11.26,32.42,10.94,32.82,1.09,1.09,0,
Red Barn,12/9/2021 5:00,11.27,32.42,10.94,33.01,1.10,1.10,0,
Red Barn,12/9/2021 6:00,11.27,32.42,10.94,32.82,1.10,1.10,0,
Red Barn,12/9/2021 7:00,11.27,32.42,10.94,31.62,1.10,1.10,0,
Red Barn,12/9/2021 8:00,11.27,32.42,10.94,32.22,1.10,1.10,0,
Red Barn,12/9/2021 9:00,11.27,32.42,10.94,34.39,1.10,1.10,0,
Red Barn,12/9/2021 10:00,11.26,32.82,10.93,36.72,1.10,1.10,0,
Red Barn,12/9/2021 11:00,11.26,33.21,10.92,39.95,1.10,1.10,0,
Red Barn,12/9/2021 12:00,11.24,33.61,10.92,41.63,1.08,1.08,0,
Red Barn,12/9/2021 13:00,11.24,34.00,10.91,39.38,1.09,1.09,0,
Red Barn,12/9/2021 14:00,11.23,34.39,10.90,39.01,1.08,1.08,0,
Red Barn,12/9/2021 15:00,11.23,34.59,10.90,37.87,1.08,1.08,0,
Red Barn,12/9/2021 16:00,11.22,34.79,10.90,36.72,1.08,1.08,0,
Red Barn,12/9/2021 17:00,11.22,34.79,10.90,34.98,1.09,1.09,0,
Red Barn,12/9/2021 18:00,11.22,34.79,10.90,33.61,1.08,1.08,0,
Red Barn,12/9/2021 19:00,11.22,34.59,10.89,32.42,1.08,1.08,0,
Red Barn,12/9/2021 20:00,11.21,34.39,10.88,31.62,1.08,1.08,0,
Red Barn,12/9/2021 21:00,11.20,34.00,10.87,31.01,1.09,1.09,0,
Red Barn,12/9/2021 22:00,11.19,33.61,10.87,30.81,1.09,1.09,0,
Red Barn,12/9/2021 23:00,11.19,33.01,10.86,30.81,1.09,1.09,0,
Red Barn,12/10/2021 0:00,11.19,32.82,10.85,31.01,1.10,1.10,0,
Red Barn,12/10/2021 1:00,11.18,32.42,10.84,30.81,1.11,1.11,0,
Red Barn,12/10/2021 2:00,11.20,32.42,10.85,28.35,1.14,1.14,0,
Red Barn,12/10/2021 3:00,11.21,32.42,10.86,25.39,1.15,1.15,0,
Red Barn,12/10/2021 4:00,11.22,32.42,10.86,24.74,1.16,1.16,0,
Red Barn,12/10/2021 5:00,11.22,32.42,10.86,23.66,1.15,1.15,0,
Red Barn,12/10/2021 6:00,11.23,32.42,10.87,20.98,1.16,1.16,0,
Red Barn,12/10/2021 7:00,11.24,32.42,10.89,18.69,1.15,1.15,0,
Red Barn,12/10/2021 8:00,11.25,32.42,10.90,16.80,1.14,1.14,0,
Red Barn,12/10/2021 9:00,11.26,32.42,10.91,15.83,1.13,1.13,0,
Red Barn,12/10/2021 10:00,11.37,32.62,10.93,16.56,1.35,1.35,0,
Red Barn,12/10/2021 11:00,11.54,32.42,10.93,17.98,1.75,1.75,0,
Red Barn,12/10/2021 12:00,11.53,32.42,10.92,21.66,1.73,1.73,0,
Red Barn,12/10/2021 13:00,11.49,32.42,10.93,22.78,1.64,1.64,0,
Red Barn,12/10/2021 14:00,11.47,32.42,10.94,18.69,1.55,1.55,0,
Red Barn,12/10/2021 15:00,11.47,32.42,10.95,15.59,1.51,1.51,0,
Red Barn,12/10/2021 16:00,11.48,32.22,10.97,14.36,1.50,Ice,1,Ice
Red Barn,12/10/2021 17:00,11.62,32.22,10.99,12.86,1.78,Ice,1,Ice
Red Barn,12/10/2021 18:00,11.75,32.22,11.01,12.10,2.05,Ice,1,Ice
Red Barn,12/10/2021 19:00,11.90,32.02,11.02,12.10,2.37,Ice,1,Ice
Red Barn,12/10/2021 20:00,12.18,32.02,11.02,12.10,2.99,Ice,1,Ice
Red Barn,12/10/2021 21:00,12.21,32.02,11.04,11.58,3.03,Ice,1,Ice
Red Barn,12/10/2021 22:00,12.19,32.02,11.05,11.84,2.96,Ice,1,Ice
Red Barn,12/10/2021 23:00,12.22,32.02,11.07,11.84,2.98,Ice,1,Ice
Red Barn,12/11/2021 0:00,12.24,31.82,11.08,11.32,3.03,Ice,1,Ice
Red Barn,12/11/2021 1:00,12.63,32.02,11.08,10.28,3.91,Ice,1,Ice
Red Barn,12/11/2021 2:00,12.45,32.02,11.09,10.54,3.46,Ice,1,Ice
Red Barn,12/11/2021 3:00,12.48,32.02,11.09,8.95,3.52,Ice,1,Ice
Red Barn,12/11/2021 4:00,12.47,32.02,11.09,7.04,3.51,Ice,1,Ice
Red Barn,12/11/2021 5:00,12.47,32.02,11.09,3.02,3.51,Ice,1,Ice
Red Barn,12/11/2021 6:00,12.48,32.02,11.10,-0.66,3.51,Ice,1,Ice
Red Barn,12/11/2021 7:00,12.48,32.02,11.11,-2.59,3.50,Ice,1,Ice
Red Barn,12/11/2021 8:00,12.50,32.02,11.12,-4.26,3.51,Ice,1,Ice
Red Barn,12/11/2021 9:00,12.50,32.02,11.13,-2.92,3.49,Ice,1,Ice
Red Barn,12/11/2021 10:00,12.50,32.02,11.13,10.02,3.49,Ice,1,Ice
Red Barn,12/11/2021 11:00,12.50,32.02,11.11,19.84,3.52,Ice,1,Ice
Red Barn,12/11/2021 12:00,12.52,32.02,11.10,44.38,3.61,Ice,1,Ice
Red Barn,12/11/2021 13:00,12.54,32.02,11.09,53.97,3.67,Ice,1,Ice
Red Barn,12/11/2021 14:00,12.54,32.02,11.08,48.87,3.69,Ice,1,Ice
Red Barn,12/11/2021 15:00,12.54,32.02,11.08,35.76,3.70,Ice,1,Ice
Red Barn,12/11/2021 16:00,12.56,32.02,11.09,27.51,3.72,Ice,1,Ice
Red Barn,12/11/2021 17:00,12.57,32.02,11.10,20.76,3.72,Ice,1,Ice
Red Barn,12/11/2021 18:00,12.57,32.02,11.11,17.98,3.69,Ice,1,Ice
Red Barn,12/11/2021 19:00,12.56,32.02,11.11,17.51,3.67,Ice,1,Ice
Red Barn,12/11/2021 20:00,12.55,32.02,11.11,18.22,3.65,Ice,1,Ice
Red Barn,12/11/2021 21:00,12.53,32.02,11.10,20.07,3.62,Ice,1,Ice
Red Barn,12/11/2021 22:00,12.52,32.02,11.11,19.38,3.61,Ice,1,Ice
Red Barn,12/11/2021 23:00,12.51,32.02,11.10,14.61,3.58,Ice,1,Ice
Red Barn,12/12/2021 0:00,12.49,32.02,11.10,10.02,3.55,Ice,1,Ice
Red Barn,12/12/2021 1:00,12.48,32.02,11.10,5.35,3.53,Ice,1,Ice
Red Barn,12/12/2021 2:00,12.47,32.02,11.10,2.73,3.50,Ice,1,Ice
Red Barn,12/12/2021 3:00,12.46,32.02,11.10,1.52,3.47,Ice,1,Ice
Red Barn,12/12/2021 4:00,12.44,32.02,11.09,0.60,3.46,Ice,1,Ice
Red Barn,12/12/2021 5:00,12.43,32.02,11.09,1.22,3.43,Ice,1,Ice
Red Barn,12/12/2021 6:00,12.41,32.02,11.09,0.60,3.38,Ice,1,Ice
Red Barn,12/12/2021 7:00,12.41,32.02,11.10,-0.66,3.35,Ice,1,Ice
Red Barn,12/12/2021 8:00,12.40,32.02,11.09,-0.97,3.34,Ice,1,Ice
Red Barn,12/12/2021 9:00,12.38,32.02,11.09,0.29,3.30,Ice,1,Ice
Red Barn,12/12/2021 10:00,12.37,32.02,11.09,10.80,3.28,Ice,1,Ice
Red Barn,12/12/2021 11:00,12.39,32.02,11.08,19.84,3.37,Ice,1,Ice
Red Barn,12/12/2021 12:00,12.41,32.02,11.05,57.96,3.46,Ice,1,Ice
Red Barn,12/12/2021 13:00,12.46,32.02,11.04,64.83,3.61,Ice,1,Ice
