River,ReleaseSite,Date,Time,UTM_X,UTM_Y,Species,Length,Weight,TagType,TagID,QAQC,TagSize,Ant,Event,FinClip,Mortality,Comments,
Fraser River,Kaibab Park,9/2/2021,12:00:00,420626,4437179,LOC,205,84,HA,230000224534,,32,Handheld,Release,adp,0,,
Fraser River,Kaibab Park,9/2/2021,12:00:00,420626,4437179,LOC,155,38,HA,230000224535,,32,Handheld,Release,adp,1,,
Fraser River,Kaibab Park,9/2/2021,12:00:00,420626,4437179,LOC,158,42,HA,230000224536,,32,Handheld,Release,adp,0,,
Fraser River,Kaibab Park,9/2/2021,12:00:00,420626,4437179,LOC,157,38,HA,230000224537,,32,Handheld,Release,adp,0,,
Fraser River,Kaibab Park,9/2/2021,12:00:00,420626,4437179,LOC,136,28,HA,230000224538,pass,32,Handheld,Release,adp,0,,
Fraser River,Kaibab Park,9/2/2021,12:00:00,420626,4437179,LOC,369,428,HA,230000224539,pass,32,Handheld,Recapture and Release,adp,0,"OT Loss, NT",
Fraser River,Kaibab Park,9/2/2021,12:00:00,420626,4437179,LOC,132,24,HA,230000224540,,32,Handheld,Release,adp,0,,
Fraser River,Kaibab Park,9/2/2021,12:00:00,420626,4437179,LOC,329,340,HA,230000224541,pass,32,Handheld,Recapture and Release,adp,0,"OT Loss, NT",
Fraser River,Kaibab Park,9/2/2021,12:00:00,420626,4437179,LOC,282,196,HA,230000224542,,32,Handheld,Recapture and Release,adp,0,"OT Loss, NT",
Fraser River,Kaibab Park,9/2/2021,12:00:00,420626,4437179,LOC,227,106,HA,230000224543,,32,Handheld,Release,adp,0,,
Fraser River,Kaibab Park,9/2/2021,12:00:00,420626,4437179,LOC,286,232,HA,230000224544,,32,Handheld,Release,adp,0,,
Fraser River,Kaibab Park,9/2/2021,12:00:00,420626,4437179,LOC,227,108,HA,230000224545,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,MTS,138,34,HA,226001581257,,12,Handheld,Release,left pelvic,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,MTS,103,6,HA,226001581272,,12,Handheld,Release,left pelvic,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,MTS,132,43,HA,226001581344,,12,Handheld,Release,left pelvic,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,MTS,128,29,HA,226001581361,,12,Handheld,Release,left pelvic,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,MTS,109,16,HA,226001581367,,12,Handheld,Release,left pelvic,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,MTS,126,25,HA,226001581368,,12,Handheld,Release,left pelvic,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,MTS,125,24,HA,226001581374,,12,Handheld,Release,left pelvic,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,MTS,122,26,HA,226001581393,,12,Handheld,Release,left pelvic,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,MTS,91,10,HA,226001581452,pass,12,Handheld,Recapture and Release,left pelvic,0,"OT Loss, NT",
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,MTS,96,14,HA,226001581459,,12,Handheld,Release,left pelvic,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,MTS,96,14,HA,226001581477,pass,12,Handheld,Release,left pelvic,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,MTS,111,24,HA,226001581479,,12,Handheld,Release,left pelvic,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,MTS,119,21,HA,226001581490,pass,12,Handheld,Release,left pelvic,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,428,774,HA,230000224178,pass,32,Handheld,Recapture and Release,adp,0,"OT Loss, NT",
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,RBT,317,323,HA,230000224179,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,RBT,368,509,HA,230000224180,pass,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,477,968,HA,230000224181,pass,32,Handheld,Recapture and Release,adp,0,"OT Loss, NT",
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,430,739,HA,230000224182,pass,32,Handheld,Recapture and Release,adp,0,"OT Loss, NT",
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,144,27,HA,230000224183,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,144,28,HA,230000224184,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,129,23,HA,230000224185,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,179,56,HA,230000224186,pass,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,129,21,HA,230000224187,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,307,276,HA,230000224188,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,RBT,407,675,HA,230000224189,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,185,61,HA,230000224190,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,154,37,HA,230000224191,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,182,56,HA,230000224192,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,183,63,HA,230000224193,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,174,49,HA,230000224194,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,158,37,HA,230000224195,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,209,94,HA,230000224196,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,211,91,HA,230000224197,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,372,518,HA,230000224198,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,417,704,HA,230000224199,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,381,590,HA,230000224200,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,326,386,HA,230000224201,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,363,533,HA,230000224202,pass,32,Handheld,Recapture and Release,adp,0,"OT Loss, NT",
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,153,34,HA,230000224203,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,172,47,HA,230000224204,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,162,45,HA,230000224205,pass,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,448,868,HA,230000224206,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,158,36,HA,230000224220,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,172,52,HA,230000224221,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,199,86,HA,230000224222,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,303,268,HA,230000224223,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,400,664,HA,230000224224,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,337,424,HA,230000224225,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,365,532,HA,230000224226,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,296,260,HA,230000224227,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,305,286,HA,230000224228,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,242,134,HA,230000224229,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,318,348,HA,230000224230,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,334,368,HA,230000224231,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,295,252,HA,230000224232,pass,32,Handheld,Recapture and Release,adp,0,"OT Loss, NT",
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,347,454,HA,230000224233,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,300,280,HA,230000224234,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,357,472,HA,230000224235,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,147,32,HA,230000224236,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,170,50,HA,230000224237,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,299,290,HA,230000224238,pass,32,Handheld,Release,adp,1,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,335,390,HA,230000224239,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,266,188,HA,230000224241,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,268,207,HA,230000224242,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,143,25,HA,230000224243,pass,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,424,734,HA,230000224244,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,404,687,HA,230000224245,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,277,201,HA,230000224246,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,165,49,HA,230000224247,pass,32,Handheld,Release,adp,1,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,301,286,HA,230000224248,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,358,450,HA,230000224249,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,189,69,HA,230000224250,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,162,40,HA,230000224251,pass,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,391,638,HA,230000224252,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,402,690,HA,230000224253,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,288,236,HA,230000224254,pass,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,243,143,HA,230000224255,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,275,243,HA,230000224256,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,162,45,HA,230000224257,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,199,74,HA,230000224258,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,149,32,HA,230000224259,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,LOC,143,27,HA,230000224260,,32,Handheld,Release,adp,0,,
Colorado River,Upper River Run,10/5/2021,15:00:00,418781,4440027,RBT,384,572,HA,230000224261,pass,32,Handheld,Recapture and Release,adp,0,"OT Loss, NT",
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,MTS,125,26,HA,226001581000,pass,12,Handheld,Release,left pelvic,0,,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,MTS,130,34,HA,226001581009,pass,12,Handheld,Release,left pelvic,0,,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,MTS,129,32,HA,226001581010,pass,12,Handheld,Release,left pelvic,0,,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,MTS,122,26,HA,226001581069,pass,12,Handheld,Release,left pelvic,0,,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,MTS,129,34,HA,226001581087,pass,12,Handheld,Release,left pelvic,0,,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,MTS,105,27,HA,226001581088,pass,12,Handheld,Release,left pelvic,0,,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,MTS,127,33,HA,226001581102,fail,12,Handheld,Release,left pelvic,0,changed TagID from 226001581107 to 226001581102,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,MTS,122,25,HA,226001581140,pass,12,Handheld,Release,left pelvic,0,,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,MTS,124,35,HA,226001581221,pass,12,Handheld,Release,left pelvic,0,,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,MTS,100,13,HA,226001581223,pass,12,Handheld,Release,left pelvic,0,,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,MTS,130,36,HA,226001581256,pass,12,Handheld,Release,left pelvic,0,,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,MTS,119,27,HA,226001581261,pass,12,Handheld,Release,left pelvic,0,,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,MTS,117,24,HA,226001581285,pass,12,Handheld,Release,left pelvic,0,,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,MTS,125,34,HA,226001581290,pass,12,Handheld,Release,left pelvic,0,,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,MTS,129,33,HA,226001581302,pass,12,Handheld,Release,left pelvic,0,,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,MTS,131,36,HA,226001581308,pass,12,Handheld,Release,left pelvic,0,,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,MTS,120,24,HA,226001581312,pass,12,Handheld,Release,left pelvic,0,,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,MTS,126,24,HA,226001581363,pass,12,Handheld,Release,left pelvic,0,,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,MTS,136,35,HA,226001581389,pass,12,Handheld,Release,left pelvic,0,,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,MTS,128,27,HA,226001581390,pass,12,Handheld,Release,left pelvic,0,,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,MTS,134,26,HA,226001581392,pass,12,Handheld,Release,left pelvic,0,,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,MTS,126,28,HA,226001581401,pass,12,Handheld,Release,left pelvic,0,,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,MTS,79,7,HA,226001581405,pass,12,Handheld,Release,left pelvic,0,,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,MTS,120,27,HA,226001581407,pass,12,Handheld,Release,left pelvic,0,,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,MTS,102,14,HA,226001581431,pass,12,Handheld,Release,left pelvic,0,,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,MTS,138,39,HA,226001581450,pass,12,Handheld,Release,left pelvic,0,,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,MTS,125,29,HA,226001581487,pass,12,Handheld,Release,left pelvic,0,,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,MTS,130,29,HA,226001581499,pass,12,Handheld,Release,left pelvic,0,,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,LOC,319,281,HA,230000142983,fail,32,Handheld,Recapture and Release,adp,0,"OT Loss, NT; changed TagID from 230000222983 to 230000142983",
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,LOC,338,360,HA,230000142984,fail,32,Handheld,Recapture and Release,adp,0,"OT Loss, NT; changed TagID from 230000222984 to 230000142984",
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,LOC,379,448,HA,230000142985,fail,32,Handheld,Recapture and Release,adp,0,"OT Loss, NT; changed TagID from 230000222985 to 230000142985",
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,LOC,318,282,HA,230000142986,fail,32,Handheld,Recapture and Release,adp,0,"OT Loss, NT; changed TagID from 230000222986 to 230000142986",
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,RBT,419,634,HA,230000142993,fail,32,Handheld,Release,adp,0,changed TagID from 230000222993 to 230000142993,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,RBT,404,610,HA,230000142994,fail,32,Handheld,Release,adp,0,changed TagID from 230000222994 to 230000142994,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,RBT,207,101,HA,230000142995,fail,32,Handheld,Release,adp,0,changed TagID from 230000222995 to 230000142995,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,LOC,359,437,HA,230000142996,fail,32,Handheld,Recapture and Release,adp,0,"OT Loss, NT; changed TagID from 230000222996 to 230000142996",
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,LOC,309,252,HA,230000142997,fail,32,Handheld,Recapture and Release,adp,0,"OT Loss, NT; changed TagID from 230000222997 to 230000142997",
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,LOC,424,704,HA,230000142998,fail,32,Handheld,Recapture and Release,adp,0,"OT Loss, NT; changed TagID from 230000222998 to 230000142998",
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,LOC,300,246,HA,230000142999,fail,32,Handheld,Recapture and Release,adp,0,"OT Loss, NT; changed TagID from 230000222999 to 230000142999",
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,LOC,282,207,HA,230000224110,pass,32,Handheld,Recapture and Release,adp,0,"OT Loss, NT",
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,LOC,221,111,HA,230000224111,pass,32,Handheld,Release,adp,0,,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,LOC,245,141,HA,230000224112,pass,32,Handheld,Release,adp,0,,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,LOC,265,169,HA,230000224113,pass,32,Handheld,Recapture and Release,adp,0,"OT Loss, NT",
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,LOC,278,212,HA,230000224114,pass,32,Handheld,Release,adp,0,,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,LOC,279,225,HA,230000224115,pass,32,Handheld,Release,adp,0,,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,LOC,221,102,HA,230000224116,pass,32,Handheld,Release,adp,0,,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,LOC,336,365,HA,230000224117,pass,32,Handheld,Release,adp,0,,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,LOC,197,78,HA,230000224118,pass,32,Handheld,Release,adp,0,,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,LOC,245,136,HA,230000224119,pass,32,Handheld,Release,adp,0,,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,LOC,246,156,HA,230000224120,pass,32,Handheld,Release,adp,0,,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,LOC,154,38,HA,230000224121,fail,32,Handheld,Release,adp,0,corrected weight from 134 to 154,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,LOC,410,605,HA,230000224122,pass,32,Handheld,Release,adp,0,,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,LOC,389,436,HA,230000224123,pass,32,Handheld,Release,adp,0,,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,LOC,182,74,HA,230000224124,pass,32,Handheld,Release,adp,0,,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,LOC,402,538,HA,230000224125,pass,32,Handheld,Release,adp,0,,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,LOC,154,36,HA,230000224126,pass,32,Handheld,Release,adp,0,,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,LOC,283,204,HA,230000224128,pass,32,Handheld,Release,adp,0,,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,LOC,346,390,HA,230000224130,pass,32,Handheld,Release,adp,0,,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,LOC,401,614,HA,230000224131,pass,32,Handheld,Release,adp,0,,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,LOC,260,178,HA,230000224132,pass,32,Handheld,Release,adp,0,,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,LOC,306,266,HA,230000224133,pass,32,Handheld,Release,adp,0,,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,LOC,191,72,HA,230000224134,pass,32,Handheld,Release,adp,0,,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,LOC,345,374,HA,230000224135,pass,32,Handheld,Release,adp,0,,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,LOC,151,36,HA,230000224136,pass,32,Handheld,Release,adp,0,,
Colorado River,Lower River Run,10/5/2021,18:00:00,418207,4439939,LOC,300,292,HA,230000224137,pass,32,Handheld,Release,adp,0,,
